日,時,分,區,死,受傷,事故類型及型態,受傷程度,駕駛資格情形,飲酒情形,肇事逃逸,事故類別
2,15,12,大雅區,0,2,13,2,1,2,1,2
2,15,13,大甲區,0,0,,,1,2,1,3
2,15,17,西區,0,1,12,3,1,2,1,2
2,15,25,北屯區,0,0,,,1,1,1,3
2,15,31,北屯區,1,0,16,3,1,2,1,1
2,15,40,烏日區,0,0,,,1,2,1,3
2,15,42,北屯區,0,1,16,2,1,2,1,2
2,15,45,東區,0,2,13,2,1,2,1,2
2,15,49,南區,0,1,9,3,3,2,1,2
2,15,51,西區,0,1,16,3,1,2,1,2
2,15,52,北屯區,0,1,17,3,1,2,1,2
2,15,55,西屯區,0,0,,,1,1,1,3
2,16,0,北屯區,0,0,,,1,1,1,3
2,16,0,大肚區,0,0,,3,2,2,1,3
2,16,5,西區,0,1,16,3,1,2,1,2
2,16,7,東區,0,0,,,1,2,1,3
2,16,7,南屯區,0,0,14,3,1,2,1,3
2,16,7,新社區,0,0,,,1,2,1,3
2,16,8,龍井區,0,0,,,1,2,1,3
2,16,10,西屯區,0,2,16,2,1,2,1,2
2,16,16,大里區,0,0,,,1,2,1,3
2,16,18,北屯區,0,0,,,1,1,1,3
2,16,20,后里區,0,2,12,2,1,2,1,2
2,16,29,西區,0,0,13,,1,2,1,3
2,16,30,沙鹿區,0,0,,,3,2,1,3
2,16,32,西屯區,0,0,,,1,1,1,3
2,16,33,梧棲區,0,0,,,1,2,1,3
2,16,37,西區,0,0,13,,1,1,1,3
2,16,37,龍井區,0,0,,,4,2,1,3
2,16,42,大雅區,0,1,13,2,1,2,1,2
2,16,46,西屯區,0,0,,,1,1,1,3
2,16,47,大肚區,0,0,,,1,2,1,3
2,16,51,西屯區,0,0,,,1,1,1,3
2,16,52,梧棲區,0,1,15,3,1,6,1,2
2,16,53,西屯區,0,0,,,1,2,1,3
2,17,3,東區,0,0,,,1,2,1,3
2,17,3,大里區,0,1,15,2,1,2,1,2
2,17,5,西屯區,0,0,,,1,1,1,3
2,17,5,后里區,0,0,14,,1,2,1,3
2,17,6,大肚區,0,1,15,3,1,2,1,2
2,17,9,大雅區,0,2,16,2,1,2,1,2
2,17,10,烏日區,0,0,,,1,2,1,3
2,17,10,東勢區,0,1,17,2,3,2,1,2
2,17,13,大雅區,0,0,,,3,2,1,3
2,17,13,北區,0,0,,,1,2,1,3
2,17,14,大雅區,0,2,11,2,1,2,1,2
2,17,16,霧峰區,0,1,16,2,1,2,1,2
2,17,19,西屯區,0,0,,,1,1,1,3
2,17,25,神岡區,0,2,16,2,1,2,1,2
2,17,29,南屯區,0,1,12,3,1,2,1,2
2,17,30,沙鹿區,0,1,17,3,1,2,1,2
2,17,32,南屯區,0,0,,,1,2,1,3
2,17,33,南屯區,0,1,15,2,1,2,1,2
2,17,35,潭子區,0,0,,,1,2,1,3
2,17,36,神岡區,0,0,,,1,2,1,3
2,17,41,東區,0,0,16,,1,2,1,3
2,17,43,豐原區,0,1,17,3,1,2,1,2
2,17,45,潭子區,0,2,16,3,1,2,1,2
2,17,47,西區,0,1,17,3,1,2,1,2
2,17,48,西屯區,0,0,,,1,1,1,3
2,17,48,外埔區,0,0,,,1,4,1,3
2,17,48,大甲區,0,0,,,1,2,1,3
2,17,49,北屯區,0,1,13,3,1,2,1,2
2,17,50,西屯區,0,0,,,1,1,1,3
2,17,50,大甲區,0,1,13,2,1,2,1,2
2,17,53,北屯區,0,1,17,2,3,2,1,2
2,17,56,大雅區,0,0,,,1,2,1,3
2,17,56,大雅區,0,1,16,2,1,2,1,2
2,17,57,梧棲區,0,1,13,3,1,2,1,2
2,17,58,西屯區,0,0,,,1,2,1,3
2,17,59,潭子區,0,0,,,1,2,1,3
2,18,0,沙鹿區,0,1,13,3,1,2,1,2
2,18,3,北區,0,0,,,3,2,1,3
2,18,3,豐原區,0,1,17,2,1,2,1,2
2,18,6,潭子區,0,0,,,1,2,1,3
2,18,6,南區,0,0,12,,1,2,1,3
2,18,7,西屯區,0,0,,,1,2,1,3
2,18,11,西屯區,0,0,,,1,1,1,3
2,18,12,南屯區,0,0,,,1,1,1,3
2,18,13,西區,0,1,23,3,1,2,1,2
2,18,14,西屯區,0,1,16,2,1,1,1,2
2,18,15,沙鹿區,0,2,13,2,1,2,1,2
2,18,16,南屯區,0,1,12,3,1,2,1,2
2,18,18,北屯區,0,2,21,2,1,2,1,2
2,18,20,沙鹿區,0,1,16,3,1,2,1,2
2,18,22,中區,0,0,13,,1,2,1,3
2,18,24,北屯區,0,1,13,3,1,2,1,2
2,18,27,大雅區,0,3,15,2,1,2,1,2
2,18,30,西屯區,0,1,12,2,1,2,1,2
2,18,33,北區,0,0,,,1,10,1,3
2,18,35,太平區,0,0,,,1,11,1,3
2,18,44,西區,0,0,13,,1,1,1,3
2,18,48,北屯區,0,2,16,3,1,2,1,2
2,18,49,北區,0,0,,,1,2,1,3
2,18,54,沙鹿區,0,0,,,1,9,1,3
2,18,56,西屯區,0,0,,,1,1,1,3
2,19,2,大雅區,0,2,13,2,1,2,1,2
2,19,3,西屯區,0,0,,,1,1,1,3
2,19,8,西區,0,0,,,1,1,1,3
2,19,12,豐原區,0,0,,,1,2,1,3
2,19,15,西區,0,0,,,1,11,2,3
2,19,15,北屯區,0,0,,,1,2,1,3
2,19,22,北區,0,2,15,2,1,2,1,2
2,19,36,西屯區,0,0,,,1,1,1,3
2,19,38,北區,0,2,16,2,1,2,1,2
2,19,38,清水區,0,1,3,3,1,2,1,2
2,19,39,南區,0,1,16,2,1,2,1,2
2,19,40,后里區,0,1,13,2,1,2,1,2
2,19,40,東勢區,0,0,,,1,2,1,3
2,19,47,烏日區,0,0,,,1,2,1,3
2,19,48,潭子區,0,1,16,3,1,2,1,2
2,19,48,大甲區,0,0,,,1,2,1,3
2,19,51,大里區,0,0,,,1,2,1,3
2,19,53,南屯區,0,2,16,3,1,2,1,2
2,19,55,東勢區,0,0,,,1,2,1,3
2,19,56,霧峰區,0,0,,,1,2,1,3
2,20,0,西區,0,1,16,3,1,2,1,2
2,20,6,南屯區,0,0,,,1,2,1,3
2,20,7,霧峰區,0,1,17,3,1,2,1,2
2,20,7,龍井區,0,0,,,1,2,1,3
2,20,8,北屯區,0,0,,,1,10,1,3
2,20,8,西屯區,0,1,16,3,1,2,1,2
2,20,8,沙鹿區,0,3,17,2,1,2,1,2
2,20,9,后里區,0,2,15,2,8,2,1,2
2,20,12,豐原區,0,1,13,2,1,2,1,2
2,20,15,西屯區,0,0,,,1,2,1,3
2,20,20,后里區,0,0,,,1,2,1,3
2,20,24,北屯區,0,2,16,2,1,2,1,2
2,20,26,西區,0,2,16,2,1,2,1,2
2,20,27,北區,0,0,,,1,2,1,3
2,20,29,西屯區,0,0,,,1,2,1,3
2,20,30,沙鹿區,0,1,16,3,1,2,1,2
2,20,36,北屯區,0,0,,,1,1,1,3
2,20,38,霧峰區,0,0,,,1,2,2,3
2,20,39,大里區,0,1,16,3,1,2,1,2
2,20,42,南區,0,1,17,2,1,2,1,2
2,20,45,北區,0,2,17,2,1,2,1,2
2,20,59,西屯區,0,1,12,3,1,2,1,2
2,21,1,北屯區,0,0,,,1,1,1,3
2,21,6,中區,0,2,15,2,1,2,1,2
2,21,13,霧峰區,0,0,14,,1,2,1,3
2,21,17,西區,0,2,15,2,3,2,1,2
2,21,20,太平區,0,0,,,1,2,1,3
2,21,29,北屯區,0,0,,,1,1,1,3
2,21,30,中區,0,1,17,3,1,2,1,2
2,21,35,北屯區,0,0,,,1,1,1,3
2,21,50,西屯區,0,2,12,2,1,2,1,2
2,22,5,大雅區,0,0,,,1,2,1,3
2,22,7,北區,0,0,,,1,1,1,3
2,22,11,大雅區,0,1,13,2,8,2,1,2
2,22,16,北區,0,0,,,1,2,1,3
2,22,18,北屯區,0,1,12,3,1,2,1,2
2,22,47,霧峰區,0,2,13,2,1,2,1,2
3,0,31,西屯區,0,1,12,2,1,2,1,2
3,1,5,西區,0,0,,,1,2,1,3
3,2,25,西屯區,0,0,,,1,3,1,3
3,4,5,南區,0,0,,,1,2,1,3
3,4,47,西區,0,1,14,3,1,2,1,2
3,5,23,北屯區,0,1,17,3,1,2,1,2
3,5,35,大雅區,0,1,17,2,1,2,1,2
3,5,50,清水區,0,1,18,2,8,2,1,2
3,6,9,西屯區,0,1,16,3,1,2,1,2
3,6,38,西屯區,0,0,,,1,2,1,3
3,6,48,大肚區,0,1,16,2,1,2,1,2
3,6,55,霧峰區,0,1,17,2,8,2,1,2
3,7,6,南屯區,0,1,12,3,1,2,1,2
3,7,6,清水區,0,0,,,1,2,1,3
3,7,8,西區,0,1,16,3,1,2,1,2
3,7,8,烏日區,0,1,16,2,4,2,1,2
3,7,10,大雅區,0,2,9,2,1,2,1,2
3,7,12,烏日區,0,2,13,3,1,2,1,2
3,7,14,東區,0,0,,,1,2,1,3
3,7,14,大肚區,0,1,16,2,1,2,1,2
3,7,15,北屯區,0,0,,,1,2,1,3
3,7,20,西屯區,0,0,,,,,1,3
3,7,20,大里區,0,0,,,1,9,2,3
3,7,26,豐原區,0,1,17,3,1,2,1,2
3,7,27,豐原區,0,0,,,1,2,1,3
3,7,30,大里區,0,0,,,1,2,1,3
3,7,33,龍井區,0,1,17,2,6,7,1,2
3,7,34,沙鹿區,0,0,,,1,2,1,3
3,7,36,太平區,0,2,16,2,8,2,1,2
3,7,37,潭子區,0,0,,,1,2,1,3
3,7,39,大肚區,0,0,,,1,2,1,3
3,7,40,龍井區,0,0,,,1,2,1,3
3,7,41,北區,0,3,16,2,1,2,1,2
3,7,42,大肚區,0,0,,,1,2,1,3
3,7,42,豐原區,0,1,17,2,1,2,1,2
3,7,43,西區,0,0,13,,1,1,1,3
3,7,44,太平區,0,1,16,3,1,2,1,2
3,7,45,大雅區,0,0,,,1,2,1,3
3,7,45,西屯區,0,2,12,2,1,2,1,2
3,7,45,烏日區,0,2,17,3,1,2,1,2
3,7,45,神岡區,0,0,,,1,1,1,3
3,7,47,神岡區,0,1,17,2,1,2,1,2
3,7,48,豐原區,0,0,,,1,2,1,3
3,7,49,豐原區,0,1,17,2,1,2,1,2
3,7,50,龍井區,0,1,16,2,1,2,1,2
3,7,52,潭子區,0,1,13,2,1,2,1,2
3,7,52,烏日區,0,1,16,2,1,2,1,2
3,7,55,西區,0,0,,,1,2,1,3
3,7,59,潭子區,0,0,,,1,2,1,3
3,8,0,南區,0,2,13,2,1,2,1,2
3,8,3,大里區,0,1,16,3,1,2,1,2
3,8,4,潭子區,0,2,16,2,1,2,1,2
3,8,5,北屯區,0,1,23,2,1,2,1,2
3,8,13,南屯區,0,0,,,1,1,1,3
3,8,14,神岡區,0,2,16,2,1,2,1,2
3,8,15,沙鹿區,0,1,16,3,1,2,1,2
3,8,19,北區,0,1,16,2,1,2,1,2
3,8,20,潭子區,0,0,,,1,2,1,3
3,8,20,北屯區,0,1,16,3,1,2,1,2
3,8,20,西屯區,0,0,,,1,1,1,3
3,8,20,外埔區,0,2,16,2,1,2,1,2
3,8,20,豐原區,0,2,17,3,1,2,1,2
3,8,21,大雅區,0,1,17,2,1,2,1,2
3,8,25,外埔區,0,1,10,2,1,2,1,2
3,8,28,龍井區,0,0,,,1,2,1,4
3,8,30,大雅區,0,0,,,1,2,1,3
3,8,30,南屯區,0,0,,,1,2,1,3
3,8,32,西屯區,0,1,16,3,1,2,1,2
3,8,34,大雅區,0,0,,,1,2,1,3
3,8,34,霧峰區,0,1,16,3,1,2,1,2
3,8,36,霧峰區,0,0,,,1,2,1,3
3,8,42,東區,0,1,17,3,1,2,1,2
3,8,42,南區,0,2,15,2,1,2,1,2
3,8,42,南屯區,0,1,16,3,1,2,1,2
3,8,54,北屯區,0,1,10,3,1,2,1,2
3,8,55,豐原區,0,2,17,2,1,2,1,2
3,8,56,東區,0,1,12,3,1,2,1,2
3,9,0,南區,0,0,,,1,2,1,3
3,9,2,太平區,0,1,9,3,1,2,1,2
3,9,5,大肚區,0,0,,,1,2,1,3
3,9,9,北屯區,0,1,16,3,1,2,1,2
3,9,18,南屯區,0,0,,,1,1,1,3
3,9,28,豐原區,0,0,,,1,2,1,4
3,9,34,南屯區,0,1,16,3,1,2,1,2
3,9,43,梧棲區,0,2,12,2,6,2,1,2
3,9,51,西區,0,1,17,2,1,2,1,2
3,9,54,大雅區,0,2,18,2,1,2,1,2
3,10,0,太平區,0,0,,,1,1,1,3
3,10,2,西區,0,0,,,1,1,1,3
3,10,5,西屯區,0,0,,,1,2,1,3
3,10,6,西區,0,0,,,1,1,1,3
3,10,6,大肚區,0,0,,,1,2,1,3
3,10,7,后里區,0,1,3,3,1,2,1,2
3,10,8,西區,0,0,14,,1,1,1,3
3,10,10,潭子區,0,2,11,2,1,2,1,2
3,10,13,北區,0,0,,,1,2,1,3
3,10,14,烏日區,0,0,,,1,2,1,3
3,10,15,西區,0,1,18,2,1,9,1,2
3,10,15,南區,0,0,,,1,2,1,3
3,10,18,東區,0,1,17,3,1,2,1,2
3,10,21,潭子區,0,1,16,3,1,2,1,2
3,10,22,大里區,0,0,,,1,2,1,3
3,10,23,南屯區,0,0,,,1,2,1,3
3,10,28,北屯區,0,0,,,1,2,1,3
3,10,29,豐原區,0,1,17,3,1,2,1,2
3,10,30,東區,0,0,,,1,2,1,3
3,10,33,烏日區,0,0,,,1,2,1,3
3,10,39,大雅區,0,1,13,3,1,2,1,2
3,10,39,東區,0,1,18,2,1,2,1,2
3,10,40,北區,0,2,12,2,1,2,1,2
3,10,43,清水區,0,1,16,3,1,2,1,2
3,10,44,潭子區,0,0,,,1,2,1,3
3,10,44,北區,0,0,,,1,2,1,3
3,10,48,豐原區,0,0,,,1,2,1,3
3,10,51,烏日區,0,2,16,2,1,2,1,2
3,10,54,北屯區,0,0,,,1,1,1,3
3,10,58,東區,0,1,16,2,1,2,1,2
3,10,58,北屯區,0,0,,,1,2,1,3
3,11,7,大雅區,0,0,,,1,2,1,3
3,11,8,東勢區,0,1,16,2,1,2,1,2
3,11,10,豐原區,0,1,13,2,1,2,1,2
3,11,14,西區,0,1,16,3,1,2,1,2
3,11,19,沙鹿區,0,1,16,3,1,2,1,2
3,11,25,南屯區,0,1,12,3,1,2,1,2
3,11,25,北屯區,0,1,13,3,1,2,1,2
3,11,25,東勢區,0,0,,,1,2,1,3
3,11,26,北屯區,0,1,18,2,1,2,1,2
3,11,28,大里區,0,1,12,2,8,2,1,2
3,11,38,潭子區,0,0,,,1,2,1,3
3,11,38,西區,0,0,15,,6,11,1,3
3,11,40,南屯區,0,0,,,1,1,1,3
3,11,46,西屯區,0,1,17,3,1,1,1,2
3,11,51,北屯區,0,1,16,3,1,2,1,2
3,12,0,后里區,0,1,16,2,1,2,1,2
3,12,2,西屯區,0,0,,,1,2,1,3
3,12,3,西屯區,0,1,16,2,1,2,1,2
3,12,5,龍井區,0,1,16,2,1,1,1,2
3,12,6,中區,0,1,16,3,1,2,1,2
3,12,8,大雅區,0,0,,,1,2,1,4
3,12,9,烏日區,0,2,16,2,4,2,1,2
3,12,11,梧棲區,0,1,16,2,1,2,1,2
3,12,15,清水區,0,2,17,2,1,2,1,2
3,12,17,北區,0,1,16,3,1,2,1,2
3,12,19,大雅區,0,1,12,2,1,2,1,2
3,12,19,西區,0,0,,,1,1,1,3
3,12,22,后里區,0,1,12,3,1,2,1,2
3,12,25,西區,0,1,12,3,1,2,1,2
3,12,27,霧峰區,0,1,16,3,1,2,1,2
3,12,32,西區,0,1,17,3,1,2,1,2
3,12,33,烏日區,0,1,16,3,1,2,1,2
3,12,34,中區,0,0,,,1,2,1,3
3,12,34,北區,0,0,,,1,2,1,3
3,12,35,潭子區,0,0,,,1,2,1,3
3,12,39,南區,0,1,3,3,1,2,1,2
3,12,40,豐原區,0,1,12,2,1,2,1,2
3,12,41,北屯區,0,1,16,3,1,2,1,2
3,12,47,豐原區,0,1,16,3,1,2,1,2
3,12,48,豐原區,0,0,,,1,2,1,3
3,12,52,霧峰區,0,2,23,2,1,2,1,2
3,12,56,大里區,0,1,17,2,1,2,1,2
3,13,0,東區,0,1,13,2,1,2,1,2
3,13,0,東區,0,0,,,1,2,1,3
3,13,10,北屯區,0,0,,,1,2,1,3
3,13,13,東區,0,1,17,3,1,2,1,2
3,13,13,太平區,0,0,,,1,2,1,3
3,13,17,北區,0,2,12,2,8,2,1,2
3,13,30,大里區,0,0,,,1,2,1,3
3,13,30,清水區,0,0,,,1,1,1,3
3,13,34,東區,0,1,16,3,1,2,1,2
3,13,34,西屯區,0,0,,,1,2,1,3
3,13,35,北屯區,0,1,18,2,1,2,1,2
3,13,39,中區,0,2,13,2,1,2,1,2
3,13,40,南屯區,0,0,,,,,1,4
3,13,41,西區,0,1,12,3,1,2,1,2
3,13,41,西屯區,0,1,16,3,1,2,1,2
3,13,47,北區,0,2,13,3,1,2,1,2
3,13,50,神岡區,0,0,,,1,2,1,3
3,13,50,豐原區,0,2,16,2,1,2,1,2
3,13,51,西區,0,1,16,3,1,2,1,2
3,13,54,太平區,0,1,13,2,1,2,1,2
3,14,5,西區,0,2,13,2,1,2,1,2
3,14,5,北屯區,0,0,,,1,11,1,3
3,14,10,大雅區,0,0,,,1,2,1,3
3,14,10,沙鹿區,0,0,,,1,2,1,3
3,14,24,東區,0,3,13,2,1,2,1,2
3,14,27,大里區,0,0,,,1,2,1,3
3,14,29,大甲區,0,0,,,1,1,1,3
3,14,35,南屯區,0,0,,,1,1,1,3
3,14,38,西屯區,0,0,,,1,1,1,3
3,14,40,西屯區,0,1,16,3,1,2,1,2
3,14,41,中區,0,2,17,2,1,2,1,2
3,14,42,潭子區,0,0,,,1,2,1,3
3,14,45,北區,0,0,,,1,1,1,3
3,14,48,石岡區,0,0,,,1,2,1,3
3,14,50,東區,0,2,17,2,1,2,1,2
3,15,0,北屯區,0,0,,,1,1,1,3
3,15,4,北區,0,0,,,1,2,1,3
3,15,7,西屯區,0,1,3,3,1,2,1,2
3,15,10,南屯區,0,0,,,1,1,1,3
3,15,12,中區,0,0,13,,1,1,1,3
3,15,15,東區,0,1,16,3,1,2,1,2
3,15,18,西屯區,0,1,12,2,1,2,1,2
3,15,20,梧棲區,0,1,17,3,1,2,1,2
3,15,23,大雅區,0,1,16,3,1,2,1,2
3,15,25,北區,0,1,17,2,1,2,1,2
3,15,27,大雅區,0,0,,,1,2,1,4
3,15,30,清水區,0,0,,,1,1,1,3
3,15,31,潭子區,0,0,,,1,2,1,3
3,15,31,大雅區,0,0,,,1,1,1,3
3,15,33,豐原區,0,0,,,1,2,1,3
3,15,34,霧峰區,0,0,,,1,2,1,3
3,15,36,北區,0,1,12,3,1,2,1,2
3,15,36,大里區,0,1,17,3,1,2,1,2
3,15,39,沙鹿區,0,1,16,2,1,2,1,2
3,15,45,清水區,0,0,13,3,1,2,1,3
3,15,48,潭子區,0,0,,,1,2,1,3
3,15,50,神岡區,0,1,13,2,1,2,1,2
3,15,53,西屯區,0,0,,,1,1,1,3
3,15,55,龍井區,0,0,,,1,2,1,3
3,16,3,西屯區,0,3,16,2,1,2,1,2
3,16,5,新社區,0,1,3,2,8,10,1,2
3,16,10,北屯區,0,1,16,3,1,2,1,2
3,16,10,西屯區,0,1,18,,,,1,2
3,16,11,西屯區,0,0,,,1,11,1,3
3,16,15,北屯區,0,1,16,2,1,2,1,2
3,16,15,西屯區,0,0,,,1,1,1,3
3,16,17,西屯區,0,0,,,1,1,1,3
3,16,20,沙鹿區,0,1,17,2,1,2,1,2
3,16,27,北屯區,0,0,,,1,1,1,3
3,16,30,烏日區,0,1,16,3,1,2,1,2
3,16,30,神岡區,0,0,,,1,2,1,3
3,16,34,大里區,0,0,,,1,2,1,3
3,16,35,清水區,0,2,13,2,1,2,1,2
3,16,38,北屯區,0,0,16,3,1,1,1,3
3,16,39,北區,0,0,,,1,9,1,3
3,16,39,東區,0,0,,,1,2,1,3
3,16,44,大肚區,0,2,16,2,1,8,1,2
3,16,45,大里區,0,1,11,3,1,2,1,2
3,16,48,東區,0,0,,,1,2,1,3
3,16,49,神岡區,0,1,17,3,1,2,1,2
3,16,50,西區,0,1,16,2,1,2,1,2
3,16,50,豐原區,0,0,,,1,2,1,3
3,16,51,西屯區,0,0,,,1,11,1,3
3,16,56,大雅區,0,0,,,1,1,1,3
3,17,0,霧峰區,0,0,,,1,2,1,3
3,17,5,潭子區,0,1,15,2,1,2,1,2
3,17,5,北屯區,0,1,13,2,1,2,1,2
3,17,7,豐原區,0,2,13,2,1,2,1,2
3,17,8,西屯區,0,1,13,2,1,2,1,2
3,17,9,神岡區,0,1,17,2,1,2,1,2
3,17,11,潭子區,0,0,,,1,2,1,3
3,17,11,南區,0,1,17,3,1,2,1,2
3,17,13,潭子區,0,0,,,1,2,1,3
3,17,14,大雅區,0,1,11,3,1,8,1,2
3,17,15,梧棲區,0,2,16,2,1,2,1,2
3,17,17,潭子區,0,1,17,3,1,3,1,2
3,17,19,西區,0,0,,,1,1,1,3
3,17,19,大里區,0,2,15,2,1,2,1,2
3,17,19,太平區,0,1,17,2,1,2,1,2
3,17,20,大雅區,0,1,15,3,1,2,1,2
3,17,21,大里區,0,0,,,1,2,1,3
3,17,24,梧棲區,0,1,16,3,1,2,1,2
3,17,31,大雅區,0,0,,,1,2,1,3
3,17,31,北屯區,0,0,,,1,1,1,3
3,17,32,大肚區,0,2,13,2,1,2,1,2
3,17,33,東區,0,0,,,1,2,1,3
3,17,42,烏日區,0,1,16,3,1,2,1,2
3,17,42,神岡區,0,2,16,2,1,2,1,2
3,17,43,外埔區,0,2,15,2,1,2,1,2
3,17,43,神岡區,0,0,,,1,2,1,3
3,17,45,大里區,0,3,12,2,1,2,1,2
3,17,48,北屯區,0,0,,,1,2,1,3
3,17,48,大里區,0,0,,,1,,1,3
3,17,50,西屯區,0,0,,,1,2,1,3
3,17,50,大甲區,0,1,12,3,1,2,1,2
3,17,51,潭子區,0,0,,,1,2,1,3
3,17,51,南屯區,0,0,,,1,1,1,3
3,17,51,龍井區,0,0,,,1,2,1,3
3,17,53,大雅區,0,0,,,1,2,1,3
3,17,53,北區,0,2,16,2,1,2,1,2
3,17,53,南區,0,1,18,2,1,8,1,2
3,17,53,沙鹿區,0,0,,,1,2,1,3
3,17,55,豐原區,0,0,,,1,2,1,3
3,17,57,南屯區,0,0,14,3,1,2,1,3
3,18,0,西區,0,1,16,3,1,2,1,2
3,18,0,南屯區,0,0,,,1,1,1,3
3,18,1,北區,0,1,16,2,1,2,1,2
3,18,3,東區,0,1,17,2,1,2,1,2
3,18,4,潭子區,0,1,3,3,1,2,1,2
3,18,4,西區,0,1,16,3,1,2,1,2
3,18,4,豐原區,0,1,13,3,1,2,1,2
3,18,5,大雅區,0,2,13,2,1,2,1,2
3,18,7,南區,0,1,16,3,1,2,1,2
3,18,10,南屯區,0,0,,,1,1,1,3
3,18,12,豐原區,0,3,15,2,1,2,1,2
3,18,14,北區,0,0,,,1,2,1,3
3,18,14,西屯區,0,0,,,1,11,1,3
3,18,16,北屯區,0,1,16,3,1,2,1,2
3,18,17,西區,0,0,13,,1,1,1,3
3,18,17,北區,0,0,,,1,2,1,3
3,18,19,北屯區,0,0,,,1,2,1,3
3,18,20,大雅區,0,0,,,1,2,1,3
3,18,20,西屯區,0,0,,,1,1,1,3
3,18,21,太平區,0,0,,,1,1,1,3
3,18,24,北區,0,2,16,2,1,2,1,2
3,18,24,西屯區,0,1,17,2,1,2,1,2
3,18,26,神岡區,0,1,13,3,1,2,1,2
3,18,28,潭子區,0,1,17,2,1,2,1,2
3,18,30,西區,0,1,12,3,1,11,2,2
3,18,30,烏日區,0,2,13,3,1,2,1,2
3,18,34,霧峰區,0,0,,,1,2,1,3
3,18,36,西屯區,0,0,,,3,1,1,3
3,18,42,大甲區,0,0,,,1,2,1,3
3,18,43,北屯區,0,1,13,3,1,2,1,2
3,18,45,北屯區,0,1,17,3,1,2,1,2
3,18,45,西屯區,0,0,,,1,2,1,3
3,18,46,南屯區,0,0,,,1,2,1,3
3,18,48,大里區,0,1,16,3,1,2,1,2
3,18,48,沙鹿區,0,1,17,3,1,2,1,2
3,18,50,南屯區,0,0,,,1,1,1,3
3,18,51,南屯區,0,0,,,1,2,1,3
3,18,54,西屯區,0,0,,,1,1,1,3
3,18,56,北屯區,0,1,16,3,1,2,1,2
3,18,57,烏日區,0,2,13,2,1,2,1,2
3,18,58,清水區,0,1,18,2,1,2,1,2
3,19,2,西區,0,0,,,1,1,1,3
3,19,10,北屯區,0,0,,,1,1,1,3
3,19,11,北屯區,0,1,15,3,1,2,1,2
3,19,11,梧棲區,0,1,16,3,1,2,1,2
3,19,14,西屯區,0,0,,,1,1,1,3
3,19,17,西屯區,0,1,18,2,1,2,1,2
3,19,22,北屯區,0,0,,,1,1,1,3
3,19,22,霧峰區,0,2,17,2,1,2,1,2
3,19,24,北屯區,0,0,,,1,1,1,3
3,19,28,豐原區,0,1,9,3,1,2,1,2
3,19,31,北區,0,2,2,2,1,2,1,2
3,19,32,西區,0,0,,,1,1,1,3
3,19,46,豐原區,0,0,,,1,2,1,3
3,19,54,北屯區,0,1,17,3,3,2,1,2
3,20,0,龍井區,0,0,,,1,11,1,3
3,20,2,東區,0,1,16,3,1,2,1,2
3,20,3,西屯區,0,1,18,2,1,2,1,2
3,20,3,太平區,0,1,16,3,1,2,1,2
3,20,5,北區,0,0,,,1,2,1,3
3,20,10,大雅區,0,0,,,1,2,1,3
3,20,16,梧棲區,0,0,,,1,2,1,3
3,20,18,潭子區,0,0,,,1,2,1,3
3,20,19,東區,0,0,,,1,2,1,3
3,20,21,北屯區,0,1,18,2,1,2,1,2
3,20,22,北屯區,0,0,,,1,1,1,3
3,20,30,西區,0,1,17,3,1,2,1,2
3,20,30,霧峰區,0,0,,,1,2,1,3
3,20,40,霧峰區,0,1,17,2,1,2,1,2
3,20,40,龍井區,0,0,10,3,1,2,1,3
3,20,47,豐原區,0,1,17,3,1,2,1,2
3,21,0,霧峰區,0,0,,,1,2,1,3
3,21,4,北屯區,0,1,16,3,1,2,1,2
3,21,8,北屯區,0,2,12,2,1,2,1,2
3,21,10,南區,0,1,13,3,1,2,1,2
3,21,10,太平區,0,0,,,1,2,1,3
3,21,23,南屯區,0,0,,,1,1,1,3
3,21,24,中區,0,1,17,3,1,2,1,2
3,21,31,大里區,0,2,12,2,1,2,1,2
3,21,35,沙鹿區,0,1,16,3,1,2,1,2
3,21,41,西屯區,0,1,12,3,1,2,1,2
3,21,45,和平區,0,0,,,1,2,1,3
3,21,46,烏日區,0,0,,,1,2,1,3
3,21,47,北區,0,0,,,1,1,1,3
3,21,50,豐原區,0,0,,,1,2,1,3
3,21,51,北區,0,0,,,1,9,1,3
3,21,54,西區,0,1,16,3,1,2,1,2
3,21,54,南區,0,1,13,2,1,2,1,2
3,21,58,北區,0,0,,,2,2,1,3
3,22,2,南區,0,0,,,1,2,1,3
3,22,7,南區,0,1,17,2,1,2,1,2
3,22,8,潭子區,0,1,13,3,1,2,1,2
3,22,19,北區,0,0,,,1,2,1,3
3,22,24,豐原區,0,1,9,3,8,2,1,2
3,22,35,南區,0,0,,,1,2,1,3
3,22,38,西區,0,1,16,2,1,1,1,2
3,22,39,梧棲區,0,0,,,1,2,1,3
3,22,43,太平區,0,0,,,1,2,1,3
3,22,46,大雅區,0,0,,,1,2,1,3
3,22,50,北屯區,0,0,,,1,2,1,3
3,22,51,東區,0,1,16,3,3,2,1,2
3,22,58,梧棲區,0,0,,,1,2,1,4
3,23,15,西屯區,0,0,,,1,1,1,3
3,23,17,北屯區,0,1,16,3,1,2,1,2
3,23,59,西屯區,0,0,,,1,1,1,3
4,0,18,北屯區,0,0,,,1,1,1,3
4,0,31,西屯區,0,0,,,1,1,1,3
